Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate
5008c00001HA1M0AAL,,1524,,0018c00002FHQqMAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Changing my password,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LrAAL,,1515,,0018c00002FHQstAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Please change my contact information.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LsAAL,,1516,,0018c00002FHRR5AAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Where can I download your mobile app?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LtAAL,,1517,,0018c00002FHQc7AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Security Token,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LuAAL,,1518,,0018c00002FHRMaAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,How do I enable automatic payment?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LvAAL,,1519,,0018c00002FHQrDAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Clarification of charges on my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LwAAL,,1520,,0018c00002FHQu4AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue - Advanced,0128c000002iLr9AAE,On Hold,,,,Need information,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LxAAL,,1521,,0018c00002FHRMRAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Escalated,,,,Shipping container appears damaged,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LyAAL,,1522,,0018c00002FHQcKAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I access your community from my mobile device?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1LzAAL,,1523,,0018c00002FHQm5AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Facebook Message from: Larry Baxter,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M1AAL,,1525,,0018c00002FHQt5AAH,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Closed,,,,Billing Issue address,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M2AAL,,1526,,0018c00002FHRHIAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Storage space,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M3AAL,,1527,,0018c00002FHQljAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Where do I send my check?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M4AAL,,1528,,0018c00002FHR6BAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Billing address change,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M5AAL,,1529,,0018c00002FHQjQAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Does your app work on my mobile device?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M6AAL,,1530,,0018c00002FHQumAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need guidance getting started with my installation,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M7AAL,,1531,,0018c00002FHR2OAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my communication preferences?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MKAA1,,1544,,0018c00002FHQXpAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Was our last payment correct?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MLAA1,,1545,,0018c00002FHQnxAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Items missing from shipment.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M8AAL,,1532,,0018c00002FHR74AAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Troubleshooting issues with the product,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1M9AAL,,1533,,0018c00002FHQjpAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Can't understand installation instructions,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MMAA1,,1546,,0018c00002FHQi0AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,how is your data secured?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MAAA1,,1534,,0018c00002FHR1EAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Is my personal information safe?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MBAA1,,1535,,0018c00002FHQubAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MCAA1,,1536,,0018c00002FHQY8AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I need to pay my invoice.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MDAA1,,1537,,0018c00002FHQXKAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Setup Instructions are missing,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MEAA1,,1538,,0018c00002FHQVZAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product manual is missing,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MFAA1,,1539,,0018c00002FHRMpAAP,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Change of Address,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MGAA1,,1540,,0018c00002FHRIcAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,How do I get started with your service?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MHAA1,,1541,,0018c00002FHR7pAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,"Product damaged, mishandled during shipping.",Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MIAA1,,1542,,0018c00002FHQaqAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,How do I upgrade?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MJAA1,,1543,,0018c00002FHR4PAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,New,,,,How can I request a new feature?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MNAA1,,1547,,0018c00002FHQuRAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Email issues,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MOAA1,,1548,,0018c00002FHQhXAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issues upgrading to latest version,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MPAA1,,1549,,0018c00002FHR49AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,Customer would like to upgrade,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MdAAL,,1563,,0018c00002FHQvrAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Monitor rebooting overnight,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MeAAL,,1564,,0018c00002FHQsBAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Configuration is broken,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MQAA1,,1550,,0018c00002FHQupAAH,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Inquiry about Global Fund,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MRAA1,,1551,,0018c00002FHQqmAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MSAA1,,1552,,0018c00002FHRDNAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Question about taxes on my order.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MTAA1,,1553,,0018c00002FHR5aAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MUAA1,,1554,,0018c00002FHQnNAAX,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $45K*,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MVAA1,,1555,,0018c00002FHQtpAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Customer called to make a payment,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MWAA1,,1556,,0018c00002FHR9cAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need additional product information,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MXAA1,,1557,,0018c00002FHQwNAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Question about my last billing statement,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MYAA1,,1558,,0018c00002FHRRfAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Assembly instruction help,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MZAA1,,1559,,0018c00002FHQtNAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,How do I obtain your annual report?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MaAAL,,1560,,0018c00002FHQj8AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my password?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MbAAL,,1561,,0018c00002FHQu9AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Where do I submit a product suggestion?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1McAAL,,1562,,0018c00002FHRFaAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,I have a question about my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MfAAL,,1565,,0018c00002FHQcYAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issue with remote control,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MgAAL,,1566,,0018c00002FHQY9AAP,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $20K,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MhAAL,,1567,,0018c00002FHQv1AAH,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Escalated,,,,Where do I send my check?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MiAAL,,1568,,0018c00002FHQciAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,How do I extend my product warranty?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MjAAL,,1569,,0018c00002FHRAgAAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Email troubleshooting,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MkAAL,,1570,,0018c00002FHRQTAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I have a question about my contract.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MlAAL,,1571,,0018c00002FHQdMAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Initiating return process.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MmAAL,,1572,,0018c00002FHQwgAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MxAAL,,1583,,0018c00002FHQbfAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Question about my invoice,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MnAAL,,1573,,0018c00002FHQgVAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Expediting my order?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MyAAL,,1584,,0018c00002FHRNIAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Billing statement incorrect,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MoAAL,,1574,,0018c00002FHQahAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Customer lost product manual and needs replacement,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
5008c00001HA1MpAAL,,1575,,0018c00002FHQpTAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Can't get into my account,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,
