Id,IsDeleted,MasterRecordId,LastName,FirstName,Salutation,Name,Title,Company,Street,City,State,PostalCode,Country,Latitude,Longitude,GeocodeAccuracy,Address,Phone,Email,Website,PhotoUrl,Description,LeadSource,Status,Industry,Rating,AnnualRevenue,NumberOfEmployees,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,IsUnreadByOwner,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,Jigsaw,JigsawContactId,CompanyDunsNumber,DandbCompanyId,EmailBouncedReason,EmailBouncedDate,IndividualId,external_id__c,Decision_Timeframe__c,Decision_Timeline__c,Has_Budget__c,Know_Decision_Maker__c,Lead_Quality__c,Lead_Rank__c,Lead_Total__c,Project_Defined__c,Score1__c,Score2__c,Score3__c,Score4__c
00Q8c0000113yM1EAI,,,Halsey,Damion,Ms.,Damion Halsey,Account Executive,Pyramid Construction Inc.,3000 Clarendon Gardens,Little York,NJ,8834,USA,,,,"{""city"":""Little York"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""8834"",""state"":""NJ"",""street"":""3000 Clarendon Gardens""}",(732) 555-0164,damionhalsey@mailinator.com,http://www.pyramidconstructioninc.net,/services/images/photo/00Q8c0000113yM1EAI,,Web,Working,Insurance,,56000000,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_three.png"" alt=""three"" border=""0""/>",High Priority,17,1,5,0,5,7
00Q8c0000113yM2EAI,,,Rodman,Jeramy,,Jeramy Rodman,VP of Salesforce Product Management,Montana Rockworks Llp,9676 Virgil Road,Keyser,WV,26726,USA,,,,"{""city"":""Keyser"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""26726"",""state"":""WV"",""street"":""9676 Virgil Road""}",(447) 555-0164,jeramyrodman@mailinator.com,http://www.montanarockworksllp.net,/services/images/photo/00Q8c0000113yM2EAI,,Web,Contacted,Environmental,,94000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yM3EAI,,,Crespo,Kim,,Kim Crespo,Sales Manager,The Toddle Store,3702 Cedar Mews,Goshen,IN,46527,USA,,,,"{""city"":""Goshen"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46527"",""state"":""IN"",""street"":""3702 Cedar Mews""}",(751) 555-0164,kimcrespo@mailinator.com,http://www.thetoddlestore.net,/services/images/photo/00Q8c0000113yM3EAI,,Web,Open,Electronics,,74000000,1000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yM4EAI,,,Marcellus,Dante,,Dante Marcellus,EVP Business Development,Altec Industries Inc,1341 Ardmore Circle,Paulina,LA,70763,USA,,,,"{""city"":""Paulina"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""70763"",""state"":""LA"",""street"":""1341 Ardmore Circle""}",(906) 555-0164,dantemarcellus@mailinator.com,http://www.altecindustriesinc.com,/services/images/photo/00Q8c0000113yM4EAI,,Web,Working,Communications,,3000000,1500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,3-6 Months,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,8,,5,3,0,0
00Q8c0000113yM5EAI,,,Giggs,Ryan,,Ryan Giggs,,Haven Enterprises,"<a href=""http://maps.google.com?q=%20%20%20"" target=""_blank""><img src=""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl"" alt=""Map Address in Google"" border=""0""/></a>",,,,,,,,"{""city"":null,""country"":null,""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":null,""street"":""<a href=\""http://maps.google.com?q=%20%20%20\"" target=\""_blank\""><img src=\""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl\"" alt=\""Map Address in Google\"" border=\""0\""/></a>""}",(415) 678-9402,rgiggs@havenent.com,,/services/images/photo/00Q8c0000113yM5EAI,,Web,Qualified - Convert,,,,,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yM6EAI,,,Bedard,Kelsey,,Kelsey Bedard,Operations Manager,Zip Beverage,302 Belaire Road,Topeka,KS,66626,USA,,,,"{""city"":""Topeka"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""66626"",""state"":""KS"",""street"":""302 Belaire Road""}",(608) 555-0164,kelseybedard@mailinator.com,http://www.zipbeverage.net,/services/images/photo/00Q8c0000113yM6EAI,,Web,Archived,Insurance,,31000000,200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yM7EAI,,,Hostetler,Lucia,,Lucia Hostetler,Chief Marketing Officer,Jordan Contracting,8702 Moreland Avenue,Ellenburg,NY,12933,USA,,,,"{""city"":""Ellenburg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""12933"",""state"":""NY"",""street"":""8702 Moreland Avenue""}",(328) 555-0164,luciahostetler@mailinator.com,http://www.jordancontracting.net,/services/images/photo/00Q8c0000113yM7EAI,,Web,Working,Energy,,26000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yM8EAI,,,Boldy,Cynthia Anne,,Cynthia Anne Boldy,Attorney,Berkshire Hathaway Inc.,PO Box 85479,San Diego,CA,92186-5479,United States,,,,"{""city"":""San Diego"",""country"":""United States"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92186-5479"",""state"":""CA"",""street"":""PO Box 85479""}",+1.619.686.8424,cboldy@bhhc-wc.com,,/services/images/photo/00Q8c0000113yM8EAI,,Web,Qualified - Convert,Insurance,,,,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yM9EAI,,,Lavender,Mellissa,,Mellissa Lavender,VP of Salesforce Product Management,Peabody Coal Co,2271 Vaughn,Easton,TX,75641,USA,,,,"{""city"":""Easton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75641"",""state"":""TX"",""street"":""2271 Vaughn""}",(360) 555-0164,mellissalavender@mailinator.com,http://www.peabodycoalco.com,/services/images/photo/00Q8c0000113yM9EAI,,Web,Archived,Government,,54000000,600,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMBEAY,,,Breedlove,Jarrett,,Jarrett Breedlove,Chief Financial Officer,Ebsco Industries Inc,974 Bywood Court,Lincoln,WA,99147,USA,,,,"{""city"":""Lincoln"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""99147"",""state"":""WA"",""street"":""974 Bywood Court""}",(632) 555-0164,jarrettbreedlove@mailinator.com,http://www.ebscoindustriesinc.com,/services/images/photo/00Q8c0000113yMBEAY,,Web,Working,Agriculture,,10000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMCEAY,,,Munstertiger,Chris,,Chris Munstertiger,Head of Partner Relations,Johnson-Madison Lumber Co,4412 Escher Lane,Rockville,MD,20851,USA,,,,"{""city"":""Rockville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20851"",""state"":""MD"",""street"":""4412 Escher Lane""}",(340) 555-0164,chrismunstertiger@mailinator.com,http://www.johnsonmadisonlumberco.net,/services/images/photo/00Q8c0000113yMCEAY,,Web,Working,Government,,10000000,1000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yMDEAY,,,Mccaffery,Vanessa,,Vanessa Mccaffery,VP Purchasing,Simplex Grinnell,8973 Morgan,New Braunfels,TX,78131,USA,,,,"{""city"":""New Braunfels"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""78131"",""state"":""TX"",""street"":""8973 Morgan""}",(897) 555-0164,vanessamccaffery@mailinator.com,http://www.simplexgrinnell.net,/services/images/photo/00Q8c0000113yMDEAY,,Web,Open,Insurance,,42000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMEEAY,,,Krauss,Jim,,Jim Krauss,VP Facilities,"Roland Properties, LLC.",9335 Wynford,Longview,TX,75603,USA,,,,"{""city"":""Longview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75603"",""state"":""TX"",""street"":""9335 Wynford""}",(363) 555-0164,jimkrauss@mailinator.com,http://www.rolandpropertiesllc.net,/services/images/photo/00Q8c0000113yMEEAY,,Web,Open,Transportation,,35000000,1400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMFEAY,,,Homme,David,,David Homme,Product Marketing Manager,Whysql.com,2215 Oak Drive,Eugene,OR,97404,USA,,,,"{""city"":""Eugene"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97404"",""state"":""OR"",""street"":""2215 Oak Drive""}",(759) 255-1555,davidhomme@mailinator.com,http://www.whysqlcom.com,/services/images/photo/00Q8c0000113yMFEAY,,Web,Qualified - Convert,Agriculture,,91000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMAEAY,,,Oles,Hunter,,Hunter Oles,VP IT,Altec Industries Inc,812 Ford Blvd,Brant,NY,14027,USA,,,,"{""city"":""Brant"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""14027"",""state"":""NY"",""street"":""812 Ford Blvd""}",(810) 555-0164,hunteroles@mailinator.com,http://www.altecindustriesinc.net,/services/images/photo/00Q8c0000113yMAEAY,,Web,Working,Engineering,,69000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMGEAY,,,Mark,Loren,,Loren Mark,CFO,Summit Aeronautics Group,6233 Gladstone,Woodland Hills,CA,91399,USA,,,,"{""city"":""Woodland Hills"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""91399"",""state"":""CA"",""street"":""6233 Gladstone""}",(663) 555-0164,lorenmark@mailinator.com,http://www.summitaeronauticsgroup.net,/services/images/photo/00Q8c0000113yMGEAY,,Web,Working,Insurance,,17000000,800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yMHEAY,,,Mcintire,Edith,,Edith Mcintire,President CEO,Thompson Power Systems Inc,8277 Farmington,Crete,NE,68333,USA,,,,"{""city"":""Crete"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68333"",""state"":""NE"",""street"":""8277 Farmington""}",(860) 555-0164,edithmcintire@mailinator.com,http://www.thompsonpowersystemsinc.net,/services/images/photo/00Q8c0000113yMHEAY,,Web,Working,Banking,,29000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yMIEAY,,,Presswood,Jennifer,,Jennifer Presswood,Operations Manager,"Command Alkon, Inc.",7792 Oakwood,Columbus,NE,68602,USA,,,,"{""city"":""Columbus"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68602"",""state"":""NE"",""street"":""7792 Oakwood""}",(326) 555-0164,jenniferpresswood@mailinator.com,http://www.commandalkoninc.net,/services/images/photo/00Q8c0000113yMIEAY,,Web,Working,Food & Beverage,,31000000,100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yMJEAY,,,Petritz,Ben,,Ben Petritz,Manager Sales Exec Finance Exec,Universal Athletic Services,8763 Green Gardens,Junedale,PA,18230,USA,,,,"{""city"":""Junedale"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""18230"",""state"":""PA"",""street"":""8763 Green Gardens""}",(718) 555-0164,benpetritz@mailinator.com,http://www.universalathleticservices.net,/services/images/photo/00Q8c0000113yMJEAY,,Web,Archived,Consulting,,2000000,1000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMKEAY,,,Tannehill,Brittney,,Brittney Tannehill,Owner,Vip Svc Inc,6808 Watergate,Laurel,IN,47024,USA,,,,"{""city"":""Laurel"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""47024"",""state"":""IN"",""street"":""6808 Watergate""}",(875) 555-0164,brittneytannehill@mailinator.com,http://www.vipsvcinc.net,/services/images/photo/00Q8c0000113yMKEAY,,Web,Working,Environmental,,26000000,1900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMLEAY,,,Grissom,Brandon,,Brandon Grissom,Senior Vice President-Operations,Frontier Towing,3765 Fisk Court,Marietta,IL,61459,USA,,,,"{""city"":""Marietta"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""61459"",""state"":""IL"",""street"":""3765 Fisk Court""}",(237) 555-0164,brandongrissom@mailinator.com,http://www.frontiertowing.com,/services/images/photo/00Q8c0000113yMLEAY,,Web,Contacted,Biotechnology,,3000000,100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMMEAY,,,Gainey,Lucinda,,Lucinda Gainey,EVP Business Development,Big Sky Insulations Inc,1573 Mays Lane,Hamilton,OH,45026,USA,,,,"{""city"":""Hamilton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""45026"",""state"":""OH"",""street"":""1573 Mays Lane""}",(432) 555-0164,lucindagainey@mailinator.com,http://www.bigskyinsulationsinc.com,/services/images/photo/00Q8c0000113yMMEAY,,Web,Working,Government,,47000000,1600,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yMNEAY,,,Ryles,Greg,,Greg Ryles,VP of Operations,"Semantic Studios, Inc.",1415 Hobnail,Mattawana,PA,17054,USA,,,,"{""city"":""Mattawana"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""17054"",""state"":""PA"",""street"":""1415 Hobnail""}",(558) 555-0164,gregryles@mailinator.com,http://www.semanticstudiosinc.com,/services/images/photo/00Q8c0000113yMNEAY,,Web,Open,Government,,6000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMOEAY,,,Chance,Keli,,Keli Chance,VP Operations,Tmc Inc,3969 Larned Mews,Tribune,KS,67879,USA,,,,"{""city"":""Tribune"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""67879"",""state"":""KS"",""street"":""3969 Larned Mews""}",(805) 555-0164,kelichance@mailinator.com,http://www.tmcinc.com,/services/images/photo/00Q8c0000113yMOEAY,,Web,Contacted,Communications,,81000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMPEAY,,,Cross,Frank,,Frank Cross,Director,Reporter Inc,5740 Berkshire Cove,Boston,MA,2211,USA,,,,"{""city"":""Boston"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""2211"",""state"":""MA"",""street"":""5740 Berkshire Cove""}",(340) 555-0164,frankcross@mailinator.com,http://www.reporterinc.com,/services/images/photo/00Q8c0000113yMPEAY,,Web,Contacted,Entertainment,,3000000,2000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_three.png"" alt=""three"" border=""0""/>",High Priority,17,1,5,0,5,7
00Q8c0000113yMREAY,,,Boyce,Steve,,Steve Boyce,CEO,Boyce Lumber Co.,333 Euclid Lane,Paint Rock,TX,76866,USA,,,,"{""city"":""Paint Rock"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""76866"",""state"":""TX"",""street"":""333 Euclid Lane""}",(828) 555-0164,steveboyce@mailinator.com,http://www.boycelumberco.net,/services/images/photo/00Q8c0000113yMREAY,,Web,Working,Entertainment,,203040,900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,3-6 Months,1,1,1,"<img src=""/resource/Dollars/dollar_four.png"" alt=""four"" border=""0""/>",High Priority,20,1,5,3,5,7
00Q8c0000113yMSEAY,,,Angel,Maura,,Maura Angel,Director of Business Development,"Media Kingpins, Inc.",94 Cortwright Avenue,Waveland,MS,39576,USA,,,,"{""city"":""Waveland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""39576"",""state"":""MS"",""street"":""94 Cortwright Avenue""}",(692) 555-0164,mauraangel@mailinator.com,http://www.mediakingpinsinc.net,/services/images/photo/00Q8c0000113yMSEAY,,Web,Open,Environmental,,57000000,700,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMTEAY,,,Don,Green,,Green Don,Director-Human Resources,Green Manufacturing,1111 Tamarack Mews,Toulon,IL,61483,USA,,,,"{""city"":""Toulon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""61483"",""state"":""IL"",""street"":""1111 Tamarack Mews""}",(484) 555-0164,greendon@mailinator.com,http://www.test.net,/services/images/photo/00Q8c0000113yMTEAY,,Web,Open,Insurance,,,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yMUEAY,,,Mccue,Lee,,Lee Mccue,Chief Executive Officer,CSI,9877 Hamlet Way,Hanover,WV,24839,USA,,,,"{""city"":""Hanover"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""24839"",""state"":""WV"",""street"":""9877 Hamlet Way""}",(502) 555-0164,leemccue@mailinator.com,http://www.csi.com,/services/images/photo/00Q8c0000113yMUEAY,,Web,Open,Hospitality,,82000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,10,1,5,0,5,0
00Q8c0000113yMVEAY,,,Ohagan,Dina,,Dina Ohagan,Lawyer,Bob's Pickup & Delivery,5938 Bellwood Square,Zebulon,NC,27597,USA,,,,"{""city"":""Zebulon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""27597"",""state"":""NC"",""street"":""5938 Bellwood Square""}",(844) 555-0164,dinaohagan@mailinator.com,http://www.bobspickupdelivery.net,/services/images/photo/00Q8c0000113yMVEAY,,Web,Working,Insurance,,40000000,1900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yMQEAY,,,Fatz,Colton,,Colton Fatz,Sales Manager,Wadsworth Builders Inc,1902 Willard Drive,West Hurley,NY,12491,USA,,,,"{""city"":""West Hurley"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""12491"",""state"":""NY"",""street"":""1902 Willard Drive""}",(722) 555-0164,coltonfatz@mailinator.com,http://www.wadsworthbuildersinc.net,/services/images/photo/00Q8c0000113yMQEAY,,Web,Working,Healthcare,,36000000,1000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
